rijksmonumentnummer,eindlabel,onderzoeksstatus,beleidsdoorlaat,confidence,reden,uitsluiting_fragments,relatieve_waardering_fragments,constatering_fragments,vanwege_fragments
522277,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""heeft cultuurhistorische waarde"".",,is van algemeen belang vanwege de cultuurhistorische waarde en vanwege de ensemblewaarde | heeft cultuurhistorische waarde vanwege het belang dat de sluis heeft voor de landschappelijke ontwikkeling en de waterhuishouding van het poldergebied bij Dordrecht | is tevens van belang vanwege de herkenbaarheid en de redelijke mate van gaafheid van zowel de sluis als de sluiswachterswoning en de rolbrug,"De sluis heeft in 1982 vernieuwde, gemetselde sluishoofden | Tussen de sluishoofden staan houten puntdeuren, die in 1982 zijn vernieuwd | De sluisdeuren met overloop en vergrendelstangen zijn door middel van rechte heugels verbonden met de in stalen kasten opgeborgen electrische bedieningsmechanismen op de sluishoofden","is van algemeen belang vanwege de cultuurhistorische waarde en vanwege de ensemblewaarde | Vanwege de aanwezigheid van een groene kolk en een rolbrug is de sluis tevens van typologisch belang | heeft ensemblewaarde vanwege de samenhang tussen de sluis, de sluiswachterswoning en de rolbrug"
525113,relatieve_waardering,inhoudelijk_relevant,True,0.93,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en kwalificaties als ""gave en karakteristieke"" en ""vrij gaaf"".",,"is van algemeen belang vanwege de cultuur- architectuurhistorische waarde | met hun gave en karakteristieke, veelal symbolische vormgeving in Neo-Classicistische stijl | Het complex is vrij gaaf wat betreft aanleg en structuur.","Tussen de diverse monumentale loof- en naaldbomen als kastanje, ceder, teurbeuk, taxus enz., bevinden zich geen beschermenswaardige graven.",is van algemeen belang vanwege de cultuur- architectuurhistorische waarde | van algemeen belang vanwege de cultuur- architectuurhistorische waarde - als uitdrukking van een ontwikkeling in het begrafeniswezen uit het begin van de 19de eeuw | - vanwege de aanleg in landschappelijke stijl met bijbehorende grafmonumenten
525114,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst kent expliciet waardering toe met standaardformules zoals ""van algemeen belang"" en benoemt cultuur-/architectuurhistorische waarde en ensemblewaarde.",,is van algemeen belang | vanwege de cultuur- en architectuurhistorische waarde | als vrij gaaf en karakteristiek onderdeel,,van algemeen belang vanwege de cultuur- en architectuurhistorische waarde | vanwege de hoge ensemblewaarde
525116,uitsluiting,inhoudelijk_relevant,True,0.98,De tekst bevat expliciete uitsluitingsformuleringen waarin staat dat een aanbouw niet onder de rijksbescherming valt.,De aanbouw tegen de noordoostelijke zijgevel is van bescherming uitgesloten. | welke buiten de bescherming van rijkswege valt.,De begraafplaatsaula is van algemeen belang | vanwege de cultuur- en architectuurhistorische waarde | vanwege de hoge ensemblewaarde,,De begraafplaatsaula is van algemeen belang vanwege de cultuur- en architectuurhistorische waarde | - vanwege de hoge ensemblewaarde en als functioneel en ruimtelijk onderdeel van de begraafplaats.
525117,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en noemt cultuur-/architectuurhistorische waarde en ensemblewaarde.",,Het toegangshek is van algemeen belang | vanwege de cultuur- en architectuurhistorische waarde | vanwege de hoge ensemblewaarde,,van algemeen belang vanwege de cultuur- en architectuurhistorische waarde | vanwege de hoge ensemblewaarde
532224,constatering,contextueel_relevant,False,0.62,De tekst bevat alleen een neutrale objectbeschrijving zonder waarderende of uitsluitende formuleringen.,,,Stationspostgebouw met overdekt laadplatform en overdekt postperron met toerit.,
524327,uitsluiting,inhoudelijk_relevant,True,0.98,De tekst bevat een expliciete uitsluiting van een onderdeel van de bescherming (de nieuwe vleugel valt buiten de bescherming).,De nieuwe vleugel valt vanwege zijn latere bouwdatum buiten de bescherming.,"Het monumentale gebouw is een stedebouwkundig baken in de as van de Westzeedijk | In het interieur zijn ondermeer van belang de zwarte granieten vloeren in de gangen en trappenhuizen, en de paternosterlift in de noordelijke zijvleugel. | Monumentaal belastingkantoor van algemeen belang vanwege stedebouwkundige, cultuur- en architectuurhistorische waarde.",In 1964 werd het gebouw uitgebreid met een vijf bouwlagen tellende vleugel in de rooilijn van de Westzeedijk naar een zakelijk ontwerp van architectenbureau Kraayvanger uit Rotterdam. | In de loop der jaren werd de overdekte fietsenstalling op het achterterrein in gebruik genomen als parkeerplaats voor auto's. | De oorspronkelijke ijzeren garagedeuren zijn vervangen door een aluminium variant met een breder profiel.,"De nieuwe vleugel valt vanwege zijn latere bouwdatum buiten de bescherming. | Monumentaal belastingkantoor van algemeen belang vanwege stedebouwkundige, cultuur- en architectuurhistorische waarde."
508167,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en kwalificaties als ""gaaf bewaard gebleven"" en ""zeldzaam geworden voorbeeld"".",,"Het hoofdgebouw is van algemeen belang | als representatief, gaaf bewaard gebleven en zeldzaam geworden voorbeeld | Daarnaast vormt het gebouw een karakteristiek onderdeel van het oeuvre van architect R.H.T. Zwiers.",,"en vanwege architectuurhistorische, cultuurhistorische en typolgische waarden | Tevens is het gebouw van belang vanwege het heldere ontwerp | en vanwege het materiaalgebruik met grote hoeveelheden brons."
11112,constatering,contextueel_relevant,False,0.62,De tekst bevat een neutrale constatering over het huidige gebruik zonder waarderende of uitsluitende formulering.,,,Thans politiebureau.,
515109,geen,niet_relevant,False,0.93,"De tekst bevat uitsluitend literatuurverwijzingen en geen formuleringen over bescherming, waardering, uitsluiting, constateringen of 'vanwege'-constructies.",,,,
517143,relatieve_waardering,inhoudelijk_relevant,True,0.95,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""heeft cultuurhistorische/architectuurhistorische waarde"".",,Het pand is van algemeen belang. | Het heeft cultuurhistorische waarde als beeldbepalend onderdeel van de stadsuitleg uit het laatste kwart van de 19de eeuw | Het pand heeft architectuurhistorische waarde vanwege de evenwichtige en verzorgde compositie,De vernieuwde getoogde vensters zijn voorzien van een hardstenen dorpel en stucwerk vensteromlijstingen | de in ca. 1970 vernieuwde hoofdingang op de hoek,Het pand heeft architectuurhistorische waarde vanwege de evenwichtige en verzorgde compositie | tevens van belang vanwege de gaafheid van het exterieur
451749,relatieve_waardering,inhoudelijk_relevant,True,0.96,"De tekst bevat expliciete waarderingsformules zoals ""van algemeen belang"" en ""van groot belang"".",,"van algemeen belang wegens de architectuur-, cultuur- en sporthistorische waarde | als symbool van de Olympische Spelen in Nederland bij uitstek | voorts van groot belang als hoofd-onderdeel van het Olympisch Stadion-complex","deels gemoderniseerde doch merendeels nog met de oorspronkelijke, eenvoudige inrichting uitgeruste | het oorspronkelijke aanwijsbord vervangen door een moderner exemplaar | De zitplaatsen, oorspronkelijk alle houten banken ... zijn naderhand vernieuwd","van algemeen belang wegens de architectuur-, cultuur- en sporthistorische waarde"
